,H_IDNUM1,GEREG,GESTFIPS,HRHTYPE,HEFAMINC,H_MONTH,H_YEAR,H_HHNUM,H_LIVQRT,H_RESPNM,H_TYPE,H_TELHHD,H_TELAVL,H_TELINT,H_TENURE,H1TENURE,H1LIVQRT,H1TELHHD,H1TELAVL,H1TELINT,H_NUMPER,H_HHTYPE,H_TYPEBC,GESTCEN,CARE_VAL,HALMVAL,HALM_YN,HCHAMP,HCSPVAL,HCSP_YN,HDISVAL,HDIS_YN,HDIVVAL,HDIV_YN,HEARNVAL,HEDVAL,HED_YN,HENGAST,HENGVAL,HFINVAL,HFIN_YN,HFLUNCH,HFLUNNO,HFOODMO,HFOODNO,HFOODSP,HFRVAL,HH5TO18,HHINC,HHI_YN,HHOTLUN,HHOTNO,HHPOS,HHSTATUS,HINC_FR,HINC_SE,HINC_UC,HINC_WC,HINC_WS,HINTVAL,HINT_YN,HLORENT,HMCAID,HMCARE,HNUMFAM,HOIVAL,HOI_YN,HOTHVAL,HPAWVAL,HPAW_YN,HPCTCUT,HPRES_MORT,HPROP_VAL,HPUBLIC,HRECORD,HRETVAL,HRET_YN,HRNTVAL,HRNT_YN,HRNUMWIC,HRPAIDCC,HRWICYN,HSEVAL,HSSIVAL,HSSI_YN,HSSVAL,HSS_YN,HSUP_WGT,HSURVAL,HSUR_YN,HTOP5PCT,HTOTVAL,HUCVAL,HUNDER15,HUNDER18,HUNITS,HVETVAL,HVET_YN,HWCVAL,HWSVAL,H_SEQ,I_CAREVAL,I_HENGAS,I_HENGVA,I_HFLUNC,I_HFLUNN,I_HFOODM,I_HFOODN,I_HFOODS,I_HHOTLU,I_HHOTNO,I_HLOREN,I_HPUBLI,I_HUNITS,I_PROPVAL,TCARE_VAL,THPROP_VAL,GTCBSA,GTCO,GTCBSAST,GTCBSASZ,GTCSA,GTMETSTA,GTINDVPC,H_MIS,H_IDNUM2,MMYY
2219,434580727141105,3.0,54.0,4.0,2.0,3.0,2017.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,55.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2000.0,1.0,1.0,300.0,0.0,2.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,7000.0,5000.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,806260.0,0.0,2.0,2.0,7000.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,2251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,5111.0,032017
2220,410120186573005,3.0,54.0,1.0,8.0,3.0,2017.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,55.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,25000.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,11.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,5.0,2.0,100000.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,818303.0,0.0,2.0,2.0,25000.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,25000.0,2252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,5011.0,032017
2221,050412132349833,3.0,54.0,7.0,2.0,3.0,2017.0,1.0,5.0,1.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,55.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,30000.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1080089.0,0.0,2.0,2.0,30000.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,30000.0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,6011.0,032017
2222,129855040073228,3.0,54.0,1.0,14.0,3.0,2017.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,55.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,18000.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,15600.0,0.0,2.0,6.0,1.0,70000.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,15600.0,1.0,815880.0,0.0,2.0,2.0,33600.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,18000.0,2264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5111.0,032017
2223,945235180308802,3.0,54.0,0.0,-1.0,3.0,2017.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6011.0,032017
2224,050410424344075,3.0,54.0,1.0,14.0,3.0,2017.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,55.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,80000.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,33.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,450.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,450.0,0.0,2.0,13.0,1.0,350000.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,799270.0,0.0,2.0,2.0,80450.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,80000.0,2266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6011.0,032017
2225,416440668241005,3.0,54.0,1.0,14.0,3.0,2017.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,55.0,-1.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,2000.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,32.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,11270.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,77924.0,0.0,2.0,13.0,2.0,140000.0,0.0,1.0,44628.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,20026.0,1.0,984137.0,0.0,2.0,2.0,77924.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6111.0,032017
2226,610006635022794,3.0,54.0,0.0,-1.0,3.0,2017.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5011.0,032017
2227,410350947723005,3.0,54.0,0.0,-1.0,3.0,2017.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5111.0,032017
2228,564676901630502,3.0,54.0,0.0,-1.0,3.0,2017.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6111.0,032017
2229,645026100800203,3.0,54.0,3.0,15.0,3.0,2017.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,55.0,400.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,107500.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,41.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,14.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,14.0,0.0,2.0,16.0,1.0,110000.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1098359.0,0.0,2.0,2.0,107514.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,107500.0,2271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6011.0,032017
2230,146925040000154,3.0,54.0,0.0,-1.0,3.0,2017.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5111.0,032017
2231,545879140305304,3.0,54.0,1.0,14.0,3.0,2017.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,55.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,5050.0,1.0,225190.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,987.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,18037.0,0.0,2.0,20.0,1.0,450000.0,0.0,1.0,0.0,2.0,12000.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,842577.0,0.0,2.0,1.0,243227.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,225190.0,2273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5011.0,032017
2232,502500112042492,3.0,54.0,7.0,7.0,3.0,2017.0,1.0,5.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,55.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,21659.0,0.0,2.0,4.0,2.0,5000.0,0.0,1.0,7200.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,14459.0,1.0,994591.0,0.0,2.0,2.0,21659.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5111.0,032017
2233,409509908410338,3.0,54.0,1.0,13.0,3.0,2017.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,55.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,130000.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,17.0,1.0,125000.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1123347.0,0.0,2.0,2.0,130000.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,130000.0,2275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6011.0,032017
2234,009504955410408,3.0,54.0,6.0,14.0,3.0,2017.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,55.0,-1.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,70000.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,297.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,297.0,0.0,2.0,12.0,1.0,250000.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1054933.0,0.0,2.0,2.0,70297.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,70000.0,2276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5111.0,032017
2235,707526835410431,3.0,54.0,0.0,-1.0,3.0,2017.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5011.0,032017
2236,851843038250404,3.0,54.0,0.0,-1.0,3.0,2017.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5111.0,032017
2237,741642041950895,3.0,54.0,1.0,8.0,3.0,2017.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,55.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,22000.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,5.0,12.0,7.0,1.0,0.0,5.0,9.0,2.0,1.0,5.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,4.0,2.0,100000.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,22000.0,0.0,2.0,0.0,2.0,799270.0,0.0,2.0,2.0,22000.0,0.0,5.0,5.0,1.0,0.0,2.0,0.0,0.0,2279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,6111.0,032017
2238,601845035550555,3.0,54.0,6.0,7.0,3.0,2017.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,55.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,18000.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,29.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,29.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,999966.0,0.0,2.0,2.0,18029.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,18000.0,2280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5111.0,032017
2239,242024007505711,3.0,54.0,0.0,-1.0,3.0,2017.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5011.0,032017
2240,237094861505711,3.0,54.0,4.0,1.0,3.0,2017.0,1.0,6.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,55.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,213.0,0.0,2.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,10956.0,0.0,2.0,2.0,1.0,1000.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,10956.0,1.0,849562.0,0.0,2.0,2.0,10956.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5011.0,032017
2241,511348030650606,3.0,54.0,4.0,10.0,3.0,2017.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,55.0,-1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,47000.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,118.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,15128.0,0.0,2.0,11.0,2.0,93.0,0.0,1.0,1104.0,1.0,0.0,2.0,0.0,0.0,0.0,20000.0,0.0,2.0,13906.0,1.0,830513.0,0.0,2.0,2.0,62128.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,27000.0,2283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5111.0,032017
2242,014675701393501,3.0,54.0,1.0,9.0,3.0,2017.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,55.0,-1.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,27946.0,0.0,2.0,5.0,1.0,150000.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,26350.0,1.0,994591.0,0.0,2.0,2.0,27946.0,0.0,0.0,0.0,1.0,1596.0,1.0,0.0,0.0,2284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5111.0,032017
2243,710308645450884,3.0,54.0,0.0,-1.0,3.0,2017.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5111.0,032017
